Title,Prices,Item_url,Image_url,Category
New ListingBoardman MTB pro carbon mountain bike frame 27.5,$340.29,https://www.ebay.com/itm/313610156687?hash=item49049f3a8f:g:gZ8AAOSwpLFg9xMY,https://i.ebayimg.com/thumbs/images/g/gZ8AAOSwpLFg9xMY/s-l225.jpg,Bicycle
Boardman mountain bike,$408.35,https://www.ebay.com/itm/304064124029?hash=item46cba2547d:g:MHAAAOSwPzdg6U~K,https://i.ebayimg.com/thumbs/images/g/MHAAAOSwPzdg6U~K/s-l225.jpg,Bicycle
Specialized Dolce Sport 2018 Ladies Road Bike Red,$381.12,https://www.ebay.com/itm/124817254184?hash=item1d0fb02728:g:Gz0AAOSwdrVg9cBO,https://i.ebayimg.com/thumbs/images/g/Gz0AAOSwdrVg9cBO/s-l225.jpg,Bicycle
bicycle,$300.00,https://www.ebay.com/itm/233881202055?hash=item367467ed87:g:WuQAAOSw71NgGMpE,https://i.ebayimg.com/thumbs/images/g/WuQAAOSw71NgGMpE/s-l225.jpg,Bicycle
Merdia bike,$190.56,https://www.ebay.com/itm/284372963132?hash=item4235f30f3c:g:HwIAAOSw8LNg43De,https://i.ebayimg.com/thumbs/images/g/HwIAAOSw8LNg43De/s-l225.jpg,Bicycle
Brand New Single Speed/Fixed Gear Flip Flop Hub Black Road Bicycle,$230.03,https://www.ebay.com/itm/224002228884?hash=item342792c294:g:n-wAAOSwDtRetAtI,https://i.ebayimg.com/thumbs/images/g/n-wAAOSwDtRetAtI/s-l225.jpg,Bicycle
Specialized sirrus elite hybrid bike in very good working condition,$340.29,https://www.ebay.com/itm/114896876097?hash=item1ac0633241:g:-W4AAOSw4s5g9Duj,https://i.ebayimg.com/thumbs/images/g/-W4AAOSw4s5g9Duj/s-l225.jpg,Bicycle
New ListingGiant Liv Thrive Hybrid Road Bike,$658.58,https://www.ebay.com/itm/174849957449?hash=item28b5de9e49:g:wrUAAOSwAnJg4nQK,https://i.ebayimg.com/thumbs/images/g/wrUAAOSwAnJg4nQK/s-l225.jpg,Bicycle
Orange mountain bike,$141.56,https://www.ebay.com/itm/294282288473?hash=item4484975d59:g:X8AAAOSwG0Jg9D0J,https://i.ebayimg.com/thumbs/images/g/X8AAAOSwG0Jg9D0J/s-l225.jpg,Bicycle
Scott Contessa JR 24 Mountain Bike Single Ring 7Speed Excellent Condition.,$204.16,https://www.ebay.com/itm/154535342667?hash=item23fb06324b:g:5mgAAOSwEDFg9Bha,https://i.ebayimg.com/thumbs/images/g/5mgAAOSwEDFg9Bha/s-l225.jpg,Bicycle
full suspension mountain bike GT force 3.0,$884.75,https://www.ebay.com/itm/353575185448?hash=item5252b92c28:g:iE0AAOSwPadg732U,https://i.ebayimg.com/thumbs/images/g/iE0AAOSwPadg732U/s-l225.jpg,Bicycle
"2021 FIT BIKE CO TRL 20"" BICYCLE GLOSS BLK",$202.50,https://www.ebay.com/itm/313605866339?hash=item49045dc363:g:TyoAAOSwBD1g6Iwn,https://i.ebayimg.com/thumbs/images/g/TyoAAOSwBD1g6Iwn/s-l225.jpg,Bicycle
Dave Marsh 56cm - Reynolds 753 Steel Lugged Frame - Track Bike Fixie Vintage,$612.52,https://www.ebay.com/itm/255059265260?hash=item3b62b786ec:g:ve0AAOSw0-5g3H3S,https://i.ebayimg.com/thumbs/images/g/ve0AAOSw0-5g3H3S/s-l225.jpg,Bicycle
Vintage Bianchi Sport SX road bike in classic mint celeste,$250.00,https://www.ebay.com/itm/184946407942?hash=item2b0faa3a06:g:xG8AAOSwWZtg8XW5,https://i.ebayimg.com/thumbs/images/g/xG8AAOSwWZtg8XW5/s-l225.jpg,Bicycle
Stevens 3S Mountain Bike MTB Black,$76.46,https://www.ebay.com/itm/384283929665?hash=item59791b6c41:g:kqQAAOSwpxlg9RMt,https://i.ebayimg.com/thumbs/images/g/kqQAAOSwpxlg9RMt/s-l225.jpg,Bicycle
bike,$136.12,https://www.ebay.com/itm/284375158755?hash=item4236148fe3:g:IFgAAOSwl69g8ypG,https://i.ebayimg.com/thumbs/images/g/IFgAAOSwl69g8ypG/s-l225.jpg,Bicycle
DiamondBack S10 Mountain Bike - Full Suspension - Excellent Condition.,$55.81,https://www.ebay.com/itm/403003715350?hash=item5dd4e4af16:g:ptkAAOSwtf5g9UDA,https://i.ebayimg.com/thumbs/images/g/ptkAAOSwtf5g9UDA/s-l225.jpg,Bicycle
Orbea MX20 Children’s Bike,$272.23,https://www.ebay.com/itm/255058352241?hash=item3b62a99871:g:M50AAOSw86Rg9FCK,https://i.ebayimg.com/thumbs/images/g/M50AAOSw86Rg9FCK/s-l225.jpg,Bicycle
Little Usage Cannondale Synapse Ladies Road Bike 51 Carbon Forks Shimano Sora,$571.68,https://www.ebay.com/itm/224513004998?hash=item34460495c6:g:wlMAAOSw~Zpg9uAa,https://i.ebayimg.com/thumbs/images/g/wlMAAOSw~Zpg9uAa/s-l225.jpg,Bicycle
Specialized rockhopper bike XL 21in 2009,$107.53,https://www.ebay.com/itm/144116729573?hash=item218e06c6e5:g:HFgAAOSwWeJg8trc,https://i.ebayimg.com/thumbs/images/g/HFgAAOSwWeJg8trc/s-l225.jpg,Bicycle
boardman mountain bike,$490.01,https://www.ebay.com/itm/373652879568?hash=item56ff7278d0:g:qqgAAOSwLr9g8y6Q,https://i.ebayimg.com/thumbs/images/g/qqgAAOSwLr9g8y6Q/s-l225.jpg,Bicycle
New Listing2015 Trek X-Caliber 6 Mountain Bike,$255.00,https://www.ebay.com/itm/284379729896?hash=item42365a4fe8:g:fBMAAOSwO6lgwMDU,https://i.ebayimg.com/thumbs/images/g/fBMAAOSwO6lgwMDU/s-l225.jpg,Bicycle
Octain Gravel Bike. 56x55.,$986.83,https://www.ebay.com/itm/174833586258?hash=item28b4e4d052:g:5PUAAOSwjhJg6G4Q,https://i.ebayimg.com/thumbs/images/g/5PUAAOSwjhJg6G4Q/s-l225.jpg,Bicycle
Giant defy 5 Road Bike mens small,$245.01,https://www.ebay.com/itm/353578934146?hash=item5252f25f82:g:H8wAAOSwuJRg8wTd,https://i.ebayimg.com/thumbs/images/g/H8wAAOSwuJRg8wTd/s-l225.jpg,Bicycle
Classic Saker Folding Bike - Never Used In Excellent Condition,$136.12,https://www.ebay.com/itm/265232685096?hash=item3dc1199828:g:3wsAAOSwMhlg8bFr,https://i.ebayimg.com/thumbs/images/g/3wsAAOSwMhlg8bFr/s-l225.jpg,Bicycle
Specialized Allez Road Bike 54cm,$748.63,https://www.ebay.com/itm/284374097125?hash=item4236045ce5:g:CXYAAOSwYB1g8d~w,https://i.ebayimg.com/thumbs/images/g/CXYAAOSwYB1g8d~w/s-l225.jpg,Bicycle
Cannondale F700 Caad 4 Mountain Bike X9 X0,$462.79,https://www.ebay.com/itm/334081092582?hash=item4dc8c8ebe6:g:lssAAOSwTt9g9ApH,https://i.ebayimg.com/thumbs/images/g/lssAAOSwTt9g9ApH/s-l225.jpg,Bicycle
Pinarello dogma 2 Carbon Frame Road Bike size 515 small / medium,$517.24,https://www.ebay.com/itm/393439499953?hash=item5b9ad256b1:g:BJgAAOSwbkBg7Ll2,https://i.ebayimg.com/thumbs/images/g/BJgAAOSwbkBg7Ll2/s-l225.jpg,Bicycle
"Mountain Bike GHOST 19"" Frame Full Suspension Green Michelin Enduro Tire 27.5""",$530.00,https://www.ebay.com/itm/393451409519?hash=item5b9b88106f:g:KPgAAOSw5Ypg9PTZ,https://i.ebayimg.com/thumbs/images/g/KPgAAOSw5Ypg9PTZ/s-l225.jpg,Bicycle
Vintage PEAK RACING BIKE REYNOLDS TUBING Matlock Derbyshire 12/7,$272.22,https://www.ebay.com/itm/124808692387?hash=item1d0f2d82a3:g:u3kAAOSwLwJg7HeN,https://i.ebayimg.com/thumbs/images/g/u3kAAOSwLwJg7HeN/s-l225.jpg,Bicycle
Scott Plasma Pro CR1 TT Bike Carbon Road Bike Shimano Ultegra Dura Ace 3T 2x10,$666.96,https://www.ebay.com/itm/224513010682?hash=item344604abfa:g:ZsAAAOSwNARg8aDg,https://i.ebayimg.com/thumbs/images/g/ZsAAAOSwNARg8aDg/s-l225.jpg,Bicycle
Orbea MX20 Childrens Mountain Bike,$176.44,https://www.ebay.com/itm/114897076373?hash=item1ac0664095:g:ot4AAOSwV9Jg9Gqa,https://i.ebayimg.com/thumbs/images/g/ot4AAOSwV9Jg9Gqa/s-l225.jpg,Bicycle
Hyper Bicycles 26in Men's Havoc Mountain Bike Black New Free Shipping,$141.60,https://www.ebay.com/itm/174849098992?epid=11028041869&hash=item28b5d184f0:g:iA8AAOSw0Qhg9pMW,https://i.ebayimg.com/thumbs/images/g/iA8AAOSw0Qhg9pMW/s-l225.jpg,Bicycle
Müsing Mountain Bike 29 inch Rohloff Speedhub 9,$641.06,https://www.ebay.com/itm/194246613071?hash=item2d3a00184f:g:uxwAAOSwFoJg9FMw,https://i.ebayimg.com/thumbs/images/g/uxwAAOSwFoJg9FMw/s-l225.jpg,Bicycle
Islabike Beinn 24 Childs Bike. Blue.,$288.56,https://www.ebay.com/itm/154535728989?hash=item23fb0c175d:g:6u4AAOSwhTtg7ZsA,https://i.ebayimg.com/thumbs/images/g/6u4AAOSwhTtg7ZsA/s-l225.jpg,Bicycle
folding bike,$94.00,https://www.ebay.com/itm/224538288395?hash=item344786610b:g:o4QAAOSwtVRg6hTp,https://i.ebayimg.com/thumbs/images/g/o4QAAOSwtVRg6hTp/s-l225.jpg,Bicycle
New Listingargon 18 tt bike. Triathlon bike,$476.40,https://www.ebay.com/itm/294287523728?hash=item4484e73f90:g:SmwAAOSwhDBg988C,https://i.ebayimg.com/thumbs/images/g/SmwAAOSwhDBg988C/s-l225.jpg,Bicycle
Trek Mountain Bike WAHOO *A Gary Fisher Collection*,$260.00,https://www.ebay.com/itm/353581492639?hash=item525319699f:g:~-AAAOSwC9Jg9d7P,https://i.ebayimg.com/thumbs/images/g/~-AAAOSwC9Jg9d7P/s-l225.jpg,Bicycle
Fellia Folding Bike 6 Speed Shimano 16in Wheel 10in Frame,$115.70,https://www.ebay.com/itm/363469839890?hash=item54a07d9e12:g:RLAAAOSw-ZJg8JSF,https://i.ebayimg.com/thumbs/images/g/RLAAAOSw-ZJg8JSF/s-l225.jpg,Bicycle
Children's Bike Frog 52 20 inch wheels,$204.17,https://www.ebay.com/itm/393445351010?hash=item5b9b2b9e62:g:xYEAAOSwpIxg8SrX,https://i.ebayimg.com/thumbs/images/g/xYEAAOSwpIxg8SrX/s-l225.jpg,Bicycle
Specialized Ruby 54cm Carbon Road Bike Frame Roubaix,$544.46,https://www.ebay.com/itm/255058495069?hash=item3b62abc65d:g:rB4AAOSwhTtg9HZR,https://i.ebayimg.com/thumbs/images/g/rB4AAOSwhTtg9HZR/s-l225.jpg,Bicycle
Islabike beinn 20 small Blue children's bike,$353.90,https://www.ebay.com/itm/184948301620?hash=item2b0fc71f34:g:teYAAOSwViJg6xFB,https://i.ebayimg.com/thumbs/images/g/teYAAOSwViJg6xFB/s-l225.jpg,Bicycle
Trek 4700 Mauntain Bike,$69.42,https://www.ebay.com/itm/224538017775?hash=item3447823fef:g:r-IAAOSwMDhg8wAE,https://i.ebayimg.com/thumbs/images/g/r-IAAOSwMDhg8wAE/s-l225.jpg,Bicycle
Eurobike G4 Mountain Bike 26” 3 Spoke Wheels Dual Suspension Folding Bike,$250.00,https://www.ebay.com/itm/284375623751?hash=item42361ba847:g:GtAAAOSwiJBg89BL,https://i.ebayimg.com/thumbs/images/g/GtAAAOSwiJBg89BL/s-l225.jpg,Bicycle
Specialized Dolce Road Bike Womens 51cm,$183.76,https://www.ebay.com/itm/265232277185?hash=item3dc1135ec1:g:EKUAAOSw3ANg7W-8,https://i.ebayimg.com/thumbs/images/g/EKUAAOSw3ANg7W-8/s-l225.jpg,Bicycle
"Dahon 20"" Boardwalk D7  Aluminum Folding 7-Speed Bicycle. NEW!!!",$500.00,https://www.ebay.com/itm/274867596818?hash=item3fff62ae12:g:LAMAAOSwCl5g70M9,https://i.ebayimg.com/thumbs/images/g/LAMAAOSwCl5g70M9/s-l225.jpg,Bicycle
"Pendleton Ashwell Ladies Black Bike 17"" Frame- excellent condition barely used",$326.68,https://www.ebay.com/itm/224540109818?hash=item3447a22bfa:g:Ti8AAOSwOzhg9Xdp,https://i.ebayimg.com/thumbs/images/g/Ti8AAOSwOzhg9Xdp/s-l225.jpg,Bicycle
Brompton bike red 3 speed 1990s model,$666.96,https://www.ebay.com/itm/373651374771?hash=item56ff5b82b3:g:NRIAAOSwnOxg8Tda,https://i.ebayimg.com/thumbs/images/g/NRIAAOSwnOxg8Tda/s-l225.jpg,Bicycle
Woom 3 bike (green) Excellent condition. 16” freewheel,$380.00,https://www.ebay.com/itm/224538347803?hash=item344787491b:g:zKwAAOSwoBVg81cj,https://i.ebayimg.com/thumbs/images/g/zKwAAOSwoBVg81cj/s-l225.jpg,Bicycle
Boardman SLR 8.6 Women’s Road Bike Aluminium frame carbon Fork Pink 🤩 54cm,$136.12,https://www.ebay.com/itm/133823506732?hash=item1f2880a92c:g:nLYAAOSwqapg9bF7,https://i.ebayimg.com/thumbs/images/g/nLYAAOSwqapg9bF7/s-l225.jpg,Bicycle
Norco Aurum Downhill Mountain Bike,$884.75,https://www.ebay.com/itm/164959791453?hash=item26685ea95d:g:aukAAOSwtRJg703p,https://i.ebayimg.com/thumbs/images/g/aukAAOSwtRJg703p/s-l225.jpg,Bicycle
Schwinn Glenwood Hybrid Bike 21 Speed 700c Wheel New in Box Ships Today,$325.00,https://www.ebay.com/itm/154516009265?hash=item23f9df3131:g:UTAAAOSwqJxgu9i7,https://i.ebayimg.com/thumbs/images/g/UTAAAOSwqJxgu9i7/s-l225.jpg,Bicycle
Claud Butler Hybrid Bike Bicycle - Fully Serviced - Large Frame (5'10 - 6'2),$245.01,https://www.ebay.com/itm/203525186330?hash=item2f630be31a:g:5g0AAOSwG-Jg7saJ,https://i.ebayimg.com/thumbs/images/g/5g0AAOSwG-Jg7saJ/s-l225.jpg,Bicycle
Peugeot  vintage road racing bike carbolite frame,$251.81,https://www.ebay.com/itm/324702129791?hash=item4b99c14e7f:g:irsAAOSwE7Zg4YmO,https://i.ebayimg.com/thumbs/images/g/irsAAOSwE7Zg4YmO/s-l225.jpg,Bicycle
Fuji Cross 2.0 LE Series Gravel Cyclocross Road Bike 58 cm,$610.00,https://www.ebay.com/itm/353577507414?hash=item5252dc9a56:g:wVkAAOSwOhxg8bSt,https://i.ebayimg.com/thumbs/images/g/wVkAAOSwOhxg8bSt/s-l225.jpg,Bicycle
Voodoo bantu mountain bike great condition,$515.88,https://www.ebay.com/itm/353581304651?hash=item5253168b4b:g:tiwAAOSwlFFg9cdB,https://i.ebayimg.com/thumbs/images/g/tiwAAOSwlFFg9cdB/s-l225.jpg,Bicycle
Carrera Crossfire 2 Hybrid Bike 2020 Excellent Condition,$326.66,https://www.ebay.com/itm/313602151474?hash=item4904251432:g:ON8AAOSwSeJg7cjk,https://i.ebayimg.com/thumbs/images/g/ON8AAOSwSeJg7cjk/s-l225.jpg,Bicycle
Nilox Micro Bike 20p-Nilox x0 nxmb20v1,$176.32,https://www.ebay.com/itm/393388271743?epid=23034037330&hash=item5b97c4a87f:g:KRYAAOSwAJtgwiMo,https://i.ebayimg.com/thumbs/images/g/KRYAAOSwAJtgwiMo/s-l225.jpg,Bicycle
"24"" Golden Sunbeam bicycle vintage",$918.78,https://www.ebay.com/itm/174733735731?hash=item28aef13733:g:1mkAAOSwOp1geKGH,https://i.ebayimg.com/thumbs/images/g/1mkAAOSwOp1geKGH/s-l225.jpg,Bicycle
Woodstock Integra Ladies Bicycle With Basket And Lights,$190.56,https://www.ebay.com/itm/265233552331?hash=item3dc126d3cb:g:0wQAAOSw215g8sLr,https://i.ebayimg.com/thumbs/images/g/0wQAAOSw215g8sLr/s-l225.jpg,Bicycle
Specialized Vita Hybrid Bike (Extra Extra Small),$428.76,https://www.ebay.com/itm/114890075077?hash=item1abffb6bc5:g:2qAAAOSwYxxg6iyq,https://i.ebayimg.com/thumbs/images/g/2qAAAOSwYxxg6iyq/s-l225.jpg,Bicycle
New ListingSchwinn bicycle frame 20” stingray bike cruiser Bmx 24 vintage old krate cook,$275.88,https://www.ebay.com/itm/144121512471?hash=item218e4fc217:g:GCUAAOSwIwtftyBB,https://i.ebayimg.com/thumbs/images/g/GCUAAOSwIwtftyBB/s-l225.jpg,Bicycle
mafia bike,$326.68,https://www.ebay.com/itm/284375024409?hash=item4236128319:g:1ZgAAOSwgtBg6b-l,https://i.ebayimg.com/thumbs/images/g/1ZgAAOSwgtBg6b-l/s-l225.jpg,Bicycle
Dahon EEZZ D3 Folding Bike,$104.81,https://www.ebay.com/itm/194246593693?hash=item2d39ffcc9d:g:whsAAOSwjNxg9C-H,https://i.ebayimg.com/thumbs/images/g/whsAAOSwjNxg9C-H/s-l225.jpg,Bicycle
